Species,Variable,Team,Source,Year,Value,n_obs,status,flag,action,Source_used,Year_used,reason
Pongo sp.,Neocortex_grey_matter_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,129900,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Neocortex_white_matter_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,81500,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Palaeocortex_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,2400,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Pallidum_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,1800,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Pons_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,4300,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,PrefrontalCortex_grey_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,8596,1,skipped (flagged),secondary_compilation,skip,NA,NA,"Smaers 2017 prefrontal_gray is Smaers et al. 2011 Suppl. Table 2 republished (anterior section-5, summed L+R; human = mean of 8), 19/11 spp within 2%. Add Smaers_etal_2011_SupplementaryTable1 to the selection if you want prefrontal volumes; do not date this measurement 2017."
Pongo sp.,PrefrontalCortex_white_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,2520,1,skipped (flagged),secondary_compilation,skip,NA,NA,"Smaers 2017 prefrontal_white is Smaers et al. 2011 Suppl. Table 2 republished, same as the grey-matter column. Use the 2011 raw table as the source if prefrontal volumes are wanted."
Pongo sp.,Prepiriform_cortex_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,1000,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Septum_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,600,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Striatum_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,11500,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Telencephalon_Vol.mm3,Selected_collection,Zilles_Rehkämper_1988_Table12-2,1988,238300,1,USED,NA,use,Zilles_Rehkämper_1988_Table12-2,1988,NA
Pongo sp.,Total_brain_net_volume_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,340925,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Pongo sp.,Total_brain_net_volume_Vol.mm3,Selected_collection,deSousa_etal_2010_Table1,2010,371300,3,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Pongo sp.,Total_brain_net_volume_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table1,2003,406875,1,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Pongo sp.,Total_brain_net_volume_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,333725,1,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Pongo sp.,fronto_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,39.75,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Pongo sp.,fronto_insular_cortex_right_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table2,2013,18,1,USED,NA,use,Bauernfeind_etal_2013_Table2,2013,NA
Potamogale velox,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableI,1981,660,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableI,1981,4160,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,86,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,2.31,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,605,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,0.00309,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Potamogale velox,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,0.00174,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Potamogale velox,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,0.089,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Potamogale velox,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,298,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,298,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,194,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,756,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,254,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,1054,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,1.45,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Potamogale velox,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,1.1,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Potamogale velox,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,145,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,51.4,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,134,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Potamogale velox,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,1964,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,3878,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Potamogale velox,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,16.6,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Propithecus verreauxi,Amygdala_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,251,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Propithecus verreauxi,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,1355,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Propithecus verreauxi,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,1559,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Propithecus verreauxi,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,1106,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Propithecus verreauxi,Area_striata_lamina_1_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,131,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Propithecus verreauxi,Area_striata_laminae_2_6_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,974,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Propithecus verreauxi,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,249,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Propithecus verreauxi,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,3480,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,3480,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,3480,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableII,1981,3480,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,26700,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableII,1981,26700,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,147,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Propithecus verreauxi,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,3.4,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Propithecus verreauxi,Capsula_interna_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,324,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,97.12,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Propithecus verreauxi,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,3957,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Complexus_centromedialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,78.7,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Propithecus verreauxi,Complexus_corticobasolateralis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,172,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Propithecus verreauxi,Complexus_vestibularis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,43.2,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Propithecus verreauxi,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,64.5,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Propithecus verreauxi,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,68.6,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Propithecus verreauxi,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,3.26,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Propithecus verreauxi,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.357,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Propithecus verreauxi,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.507,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Propithecus verreauxi,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,2195,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Epithalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,14.6,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,1043,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Propithecus verreauxi,Hypothalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,328,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,30.94,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Propithecus verreauxi,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,39.46,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Propithecus verreauxi,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,664,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Propithecus verreauxi,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,26.72,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Propithecus verreauxi,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,1223,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,780,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Neocortex_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,13170,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Propithecus verreauxi,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,13170,1,superseded (older),NA,use,Frahm_etal_1982_Table2,1982,NA
Propithecus verreauxi,Neocortex_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,9835,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Propithecus verreauxi,Neocortex_lamina_1_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,1428,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Propithecus verreauxi,Neocortex_laminae_2_6_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,8407,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Propithecus verreauxi,Neocortex_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,3335,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Propithecus verreauxi,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,18.8,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Propithecus verreauxi,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,3.65,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Propithecus verreauxi,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,1.6,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Propithecus verreauxi,Nucleus_subthalamicus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,20,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Nucleus_tractus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,0.921,1,USED,zero_sentinel,review,Stephan_etal_1981_TableXI,1981,"Stephan 1981 prints 0 for the nucleus tractus olfactorius in several catarrhines. Per the Stephan 1987 data dictionary a printed 0 means 'not determinable with certainty', not a true zero - volumes_compiled.R maps it to NA for the 1987 table but leaves the 1981 zeros standing, and so does this script (5 species end up with NTO = 0). Decide whether the 1981 zeros are sentinels too before using this variable; contrast Bulbus_olfactorius_accessorius, whose zeros in catarrhines are real absences."
Propithecus verreauxi,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,12.4,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Propithecus verreauxi,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,7.37,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Propithecus verreauxi,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,15.3,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Propithecus verreauxi,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,8.18,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Propithecus verreauxi,Palaeocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,292,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Propithecus verreauxi,Pallidum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,263,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,443,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Propithecus verreauxi,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,159,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Propithecus verreauxi,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,1411,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Propithecus verreauxi,Subthalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,283,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,17040,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Thalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,1341,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,25194,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Propithecus verreauxi,Tractus_opticus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,125,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,169.3,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Propithecus verreauxi,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,231,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Pygathrix nemaeus,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,7500,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,7500,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,7500,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableIII,1981,7500,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Brain_Mass.mg,Selected_collection,deSousa_etal_2013_Table1,2013,69000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,77000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableIII,1981,77000,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,10.7,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,0,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,265.75,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Pygathrix nemaeus,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,8063,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,deSousa_etal_2013_Table1,2013,114.8,1,USED,NA,use,deSousa_etal_2013_Table1,2013,NA
Pygathrix nemaeus,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,4727,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,2295,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,80.76,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Pygathrix nemaeus,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,137.05,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Pygathrix nemaeus,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,942,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,47.94,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Pygathrix nemaeus,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,2206,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,1345,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,48763,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,723,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,290,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,3166,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Pygathrix nemaeus,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,56189,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,72530,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Pygathrix nemaeus,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,708.5,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Pygathrix nemaeus,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,911,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Rhynchocyon cirnei,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableI,1981,490,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Rhynchocyon cirnei,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableI,1981,6100,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Rhynchocyon cirnei,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,426,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,0.666,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,798,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Rhynchocyon cirnei,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,1.41,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Rhynchocyon cirnei,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,0.403,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Rhynchocyon cirnei,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,0.0576,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Rhynchocyon cirnei,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,524,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Rhynchocyon cirnei,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,582,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,705,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,507,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Rhynchocyon cirnei,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,523,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Rhynchocyon cirnei,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,1089,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,2.09,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Rhynchocyon cirnei,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,0.937,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Rhynchocyon cirnei,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,220,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,81.5,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,222,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Rhynchocyon cirnei,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,3328,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
