"item","printed_label","taxon_in_source","value_kind","record_type","specimen_kind","taxon_concept","reassignable","hazard","note"
"Fobbs_etal_2011_TableS5a.csv","Dog","Canis familiaris","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-566; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 592, Huber-Crosby Collection catalog entry (specimen_number 566). species_as_printed=Canis familiaris common_name=Dog material=Symp. ganglia stain=Pyr. blue plane=Longitudinal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Dog","Canis familiaris","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-567; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 593, Huber-Crosby Collection catalog entry (specimen_number 567). species_as_printed=Canis familiaris common_name=Dog material=Symp. ganglia stain=Pyr. blue plane=Longitudinal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Dog","Canis familiaris","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-568; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 594, Huber-Crosby Collection catalog entry (specimen_number 568). species_as_printed=Canis familiaris common_name=Dog material=Symp. ganglia stain=Pyr. blue plane=Longitudinal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Dog","Canis familiaris","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-569; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 595, Huber-Crosby Collection catalog entry (specimen_number 569). species_as_printed=Canis familiaris common_name=Dog material=Symp. ganglia stain=Pyr. blue plane=Longitudinal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Dog","Canis familiaris","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-570; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 596, Huber-Crosby Collection catalog entry (specimen_number 570). species_as_printed=Canis familiaris common_name=Dog material=Submax. ganglia stain=Pyr. blue plane=Longitudinal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","FOBBS-CROSBY-HC-571","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-571; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 597, Huber-Crosby Collection catalog entry (specimen_number 571). species_as_printed= common_name= clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Weasel","Mustela novebordensis","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-572; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 598, Huber-Crosby Collection catalog entry (specimen_number 572). species_as_printed=Mustela novebordensis common_name=Weasel material=Brain stain=Tol. blue & Eosine plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Mink","Mustela vison","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-573; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 599, Huber-Crosby Collection catalog entry (specimen_number 573). species_as_printed=Mustela vison common_name=Mink material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Mink","Mustela vison","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-574; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 600, Huber-Crosby Collection catalog entry (specimen_number 574). species_as_printed=Mustela vison common_name=Mink material=Brain stain=Weigert plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Mink","Mustela vison","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-575; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 601, Huber-Crosby Collection catalog entry (specimen_number 575). species_as_printed=Mustela vison common_name=Mink material=Brain stain=Pyr. silver plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Mink","Mustela vison","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-576; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 602, Huber-Crosby Collection catalog entry (specimen_number 576). species_as_printed=Mustela vison common_name=Mink material=Brain stain=Tol. blue plane=Sagittal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-577; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 603, Huber-Crosby Collection catalog entry (specimen_number 577). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-578; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 604, Huber-Crosby Collection catalog entry (specimen_number 578). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-579; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 605, Huber-Crosby Collection catalog entry (specimen_number 579). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Tol. blue plane=Sagittal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-580; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 606, Huber-Crosby Collection catalog entry (specimen_number 580). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Weigert plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-581; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 607, Huber-Crosby Collection catalog entry (specimen_number 581). species_as_printed=Felis domestica common_name=Cat material=Medulla & Pons stain=Iron - Hema. plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-582; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 608, Huber-Crosby Collection catalog entry (specimen_number 582). species_as_printed=Felis domestica common_name=Cat material=Brain stem stain=Iron - Hema. plane=Sagittal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-583; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 609, Huber-Crosby Collection catalog entry (specimen_number 583). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Cajal silver plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-584; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 610, Huber-Crosby Collection catalog entry (specimen_number 584). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Pyr. silver plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-585; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 611, Huber-Crosby Collection catalog entry (specimen_number 585). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Pyr. silver plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-586; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 612, Huber-Crosby Collection catalog entry (specimen_number 586). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Pyr. silver plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-587; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 613, Huber-Crosby Collection catalog entry (specimen_number 587). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Pyr. silver plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-588; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 614, Huber-Crosby Collection catalog entry (specimen_number 588). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Pyr. silver plane=Horizontal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-589; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 615, Huber-Crosby Collection catalog entry (specimen_number 589). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Pyr. silver plane=Sagittal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-590; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 616, Huber-Crosby Collection catalog entry (specimen_number 590). species_as_printed=Felis domestica common_name=Cat material=Brain stain=Pyr. silver plane=Sagittal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-591; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 617, Huber-Crosby Collection catalog entry (specimen_number 591). species_as_printed=Felis domestica common_name=Cat material=Spinal cord stain=Tol. blue plane=Transverse clade_heading=MAMMALS continuation_note=(6 weeks old ) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-592; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 618, Huber-Crosby Collection catalog entry (specimen_number 592). species_as_printed=Felis domestica common_name=Cat material=Spinal cord stain=Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-593; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 619, Huber-Crosby Collection catalog entry (specimen_number 593). species_as_printed=Felis domestica common_name=Cat material=Spinal cord stain=Tol. blue plane=Longitudinal clade_heading=MAMMALS continuation_note=(6 weeks old ) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-594; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 620, Huber-Crosby Collection catalog entry (specimen_number 594). species_as_printed=Felis domestica common_name=Cat material=Spinal cord stain=Tol. blue plane=Longitudinal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Cat","Felis domestica","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-595; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 621, Huber-Crosby Collection catalog entry (specimen_number 595). species_as_printed=Felis domestica common_name=Cat material=Spinal cord stain=Tol. blue plane=Longitudinal clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Felis leo","Felis leo","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-596; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 622, Huber-Crosby Collection catalog entry (specimen_number 596). species_as_printed=Felis leo common_name= material=Brain stain=Pal. - Weigert plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-597; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 623, Huber-Crosby Collection catalog entry (specimen_number 597). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(28 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-598; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 624, Huber-Crosby Collection catalog entry (specimen_number 598). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(28 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-599; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 625, Huber-Crosby Collection catalog entry (specimen_number 599). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(35 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-600; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 626, Huber-Crosby Collection catalog entry (specimen_number 600). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(40 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-601; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 627, Huber-Crosby Collection catalog entry (specimen_number 601). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(42 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-602; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 628, Huber-Crosby Collection catalog entry (specimen_number 602). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(50 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-603; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 629, Huber-Crosby Collection catalog entry (specimen_number 603). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(65 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-604; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 630, Huber-Crosby Collection catalog entry (specimen_number 604). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(70 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-605; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 631, Huber-Crosby Collection catalog entry (specimen_number 605). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Cresyl violet plane=Transverse clade_heading=MAMMALS continuation_note=(70 mm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-606; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 632, Huber-Crosby Collection catalog entry (specimen_number 606). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS continuation_note=(16 cm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-607; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 633, Huber-Crosby Collection catalog entry (specimen_number 607). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS continuation_note=(25 cm. embr.) Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Pig","Sus scrofa","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-608; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 634, Huber-Crosby Collection catalog entry (specimen_number 608). species_as_printed=Sus scrofa common_name=Pig material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Giant Panda","Ailuropoda melanoleuca","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-609; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 635, Huber-Crosby Collection catalog entry (specimen_number 609). species_as_printed=Ailuropoda melanoleuca common_name=Giant Panda material=Brain stain=Altern. Weil & Cres. violet plane=Transverse clade_heading=MAMMALS This specimen_number (609) matches animal_number 'L609' in TableS5b (Crosby-Lauer Collection): identical species (Ailuropoda melanoleuca) and identical stain description (Cresyl Violet/Weil), so this canonical_specimen is shared with the corresponding Crosby-Lauer row -- one physical brain cross-listed by the paper in both series. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Kangaroo","Macropus sp.","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-610; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 636, Huber-Crosby Collection catalog entry (specimen_number 610). species_as_printed=Macropus sp. common_name=Kangaroo material=Brain stain=Tol. blue & Weil plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Didelphis aurita","Didelphis aurita","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-611; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 637, Huber-Crosby Collection catalog entry (specimen_number 611). species_as_printed=Didelphis aurita common_name= material=Brain stain=Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Platypus","Ornithorhynchus anatinus","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-612; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 638, Huber-Crosby Collection catalog entry (specimen_number 612). species_as_printed=Ornithorhynchus anatinus common_name=Platypus material=Brain stain=Altern. Weil & Cres. violet plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Porcupine","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-613; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 639, Huber-Crosby Collection catalog entry (specimen_number 613). species_as_printed= common_name=Porcupine material=Brain stain=Cresyl. violet plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Fisher (??)","Tupaia (?)","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-713; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 640, Huber-Crosby Collection catalog entry (specimen_number 713). species_as_printed=Tupaia (?) common_name=Fisher (??) material=Brain stain=Pyr. silver plane=Transverse clade_heading=MAMMALS specimen_number 713 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Spectral, Celebesian, or Eastern tarsier","Tarsius spectrum","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-614; collection=Huber-Crosby; match=Fobbs-only; Fobbs & Johnson 2011 TableS5a row 641, Huber-Crosby Collection catalog entry (specimen_number 614). species_as_printed=Tarsius spectrum common_name=Spectral, Celebesian, or Eastern tarsier material=Brain stain=Weil. & Tol. blue plane=Transverse clade_heading=MAMMALS Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
"Fobbs_etal_2011_TableS5a.csv","Tupaia","Tupaia","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-CROSBY-HC-725; collection=Huber-Crosby; match=matched; Fobbs & Johnson 2011 TableS5a row 642, Huber-Crosby Collection catalog entry (specimen_number 725). species_as_printed=Tupaia common_name= material=Brain stain=Weil & Cres. violet plane=Transverse clade_heading=MAMMALS specimen_number 725 appears on more than one TableS5a row; rows share one canonical_specimen as the same catalog accession. Species/binomial kept as printed in the source table without further taxonomic revision. No private evidence used."
